0,1,2,3,4,5,6
0.99339515,9.479815,0.903473,1.037121,10.146915,0.62279046,0.5830296
1.0102421,9.238961,1.1175084,4.9710712,14.448803,0.5608003,0.4971628
0.89288104,8.8087,1.2973193,1.0968668,21.333773,0.5207714,0.51025057
0.8967386,14.216926,1.1252437,3.109445,11.269721,0.7337619,0.66336143
-0.023209512,8.678326,1.1515292,3.2358983,14.29186,0.38845,0.35722706
0.69749063,6.803515,1.7379419,0.8544949,6.2344747,0.44912443,0.42769703
0.6711815,6.115621,2.2416227,2.110543,18.537785,0.39137515,0.4006935
0.67574006,12.828175,1.0534106,1.4171634,27.344643,0.7608191,0.64885724
0.8484246,6.1742463,1.4309345,1.7703061,23.663595,0.61812603,0.71675813
1.0198708,9.600023,1.1274308,3.978715,11.22605,0.35265157,0.3455151
0.9882718,9.073811,1.5167797,0.9346047,4.743236,0.75004506,0.65981627
-0.04758495,14.531855,0.95761204,2.6311324,11.7864895,0.44691178,0.3598865
-0.058232725,8.7060375,1.1847671,1.8141832,14.064699,0.66228426,0.59726346
-0.049568594,9.612521,1.1755201,0.9779759,9.7666645,0.580096,0.524214
0.87919897,12.733271,0.959826,0.88519925,15.979967,0.7288244,0.7158935
0.85853606,13.120941,1.0165242,3.7389798,12.781495,0.88277435,0.83110654
0.6521488,4.8974557,1.8972445,1.2218425,6.25215,0.44866607,0.53546727
-0.086251915,15.289179,0.9443821,2.9705613,9.865664,0.99806213,0.8101654
0.012950122,14.832097,1.0494468,2.226496,12.311939,0.97802615,0.77976
0.02849394,10.565005,1.1911496,2.8026133,7.749534,0.98541605,0.80177855
0.59864885,8.199351,1.6467627,3.4033794,8.793344,0.5649229,0.62549686
-0.035458267,10.559334,1.4227332,0.95317763,6.993936,0.58684814,0.53203213
1.053863,12.98336,0.99673223,2.0535474,9.069444,0.66350734,0.58227944
1.0220675,15.625231,1.0021219,2.071774,11.091267,0.6068312,0.56701994
0.9992271,4.9928403,1.7499031,1.463728,6.8064275,0.62966967,0.52037704
1.0336471,15.111774,1.1247076,2.0540063,6.03306,0.6518415,0.6025015
0.9003521,14.76705,1.0760223,2.1734264,10.18487,0.85865486,0.8072343
0.61786574,7.895416,1.5027958,1.1734242,6.898046,0.6604786,0.71119535
0.8539926,15.258791,1.1039829,3.1221964,10.070793,0.8536645,0.8105924
0.7142196,15.020632,1.055634,2.1985867,11.02868,0.68927085,0.7190124
1.0345923,15.060869,1.0273794,2.0706375,10.403145,0.90400696,0.8025172
0.84948796,14.105581,0.9720149,2.1590705,9.175268,0.63274086,0.6362176
1.0139852,14.931094,1.0491304,2.0903192,6.0543785,0.686573,0.61622834
1.0178581,8.426301,1.633304,3.9469476,9.886708,0.67295647,0.5900011
0.9202776,14.587719,1.0244852,0.96869755,7.865314,0.82409155,0.8009397
0.8801239,14.411503,1.0293837,3.0107775,17.104753,0.8514738,0.8016019
1.0216428,15.219463,0.9951798,2.095082,12.412604,0.63766336,0.5862807
1.0715173,10.743376,1.3966988,3.118236,8.170476,0.8777034,0.78871334
0.6683287,15.143034,1.0324441,2.184652,22.610281,0.5518273,0.5341979
0.95482886,5.1465974,1.9805889,1.2193391,5.047703,0.42282793,0.41022488
1.0292349,15.235136,1.0398724,0.9437874,13.183915,0.85151374,0.75320995
0.9825348,10.616697,1.3060375,3.5174117,10.8342905,0.7097162,0.63274205
0.687092,4.6876984,1.034258,3.0936542,8.33933,0.23288366,0.31221375
0.9872748,7.657461,1.9392879,1.0466422,6.9382725,0.4146727,0.36971423
0.67167753,12.486736,1.1803795,3.184452,12.586563,0.49042353,0.49171337
1.0591407,15.484796,0.95404005,3.1102543,12.05067,0.9299712,0.84250844
0.99649435,7.75632,1.0967631,4.2015285,12.161434,0.7149923,0.6278366
0.8949856,9.483254,1.0222398,3.9427285,15.833754,0.6263956,0.59627736
0.7978943,15.235258,1.0464183,2.1947675,21.499254,0.6167766,0.6060122
1.007921,5.4010277,1.9894232,1.9638996,18.0887,0.43691394,0.37889132
1.026026,15.004044,1.0550493,3.0495977,12.239144,0.65235543,0.55109084
0.66832715,15.381232,1.185989,2.376976,22.479403,0.49647912,0.5269331
0.66275615,8.732742,1.4658557,3.9115043,10.728416,0.46814463,0.5361136
1.007309,7.8330517,1.5483146,4.0935054,13.375014,0.5613842,0.4730439
0.6076829,6.415812,1.1771833,3.8693461,22.598783,0.36593315,0.36465582
0.9169453,15.457472,1.051592,1.9286914,7.9031835,0.58607185,0.47506067
1.0052651,9.823907,1.1842288,2.9459882,7.7109456,0.61600256,0.555207
0.847148,9.826011,1.0757436,3.1690807,11.999781,0.29605892,0.35082743
1.0178654,5.730722,1.8424112,1.9370935,11.2532215,0.44539747,0.39130077
0.6448251,6.405664,1.4778745,0.893853,4.877777,0.46509394,0.5646601
0.6792539,13.724615,0.96783614,2.8675947,23.70141,0.52105474,0.54980075
0.90964156,9.294482,1.3221165,4.067211,10.956594,0.6617292,0.68570244
0.87306577,15.610106,0.9892224,2.2434516,23.22652,0.5273776,0.48958883
0.63583356,13.186741,1.136655,0.794382,8.990135,0.7850313,0.7993597
0.8811284,15.038044,0.93432355,1.990741,8.882249,0.5983819,0.5657809
-0.07276791,6.8246512,1.5219086,0.9265594,8.838694,0.4689125,0.412886
0.98885614,14.1956215,0.985417,3.0783825,11.080236,0.83586955,0.79939294
0.72511977,15.1712265,1.100109,1.9470887,7.695684,0.58505785,0.5940211
0.66507965,9.045566,1.0427996,4.190947,16.14453,0.75384986,0.7441884
0.88435096,6.878349,1.4632748,1.5599604,12.574369,0.6518649,0.645861
0.9628989,14.7625885,1.0717727,3.1017294,7.981017,0.7421578,0.66185653
0.7154569,5.4238496,1.4944832,3.702129,13.571879,0.25712058,0.3254449
0.005146444,13.651766,1.1814246,3.0828137,15.457474,0.7044128,0.61710477
0.7147805,14.913467,0.90852094,3.108285,21.25839,0.4881203,0.48952278
0.6355615,7.3893046,1.2228855,2.9339352,7.807315,0.41262206,0.4421589
1.0478836,10.30305,1.27601,2.2454698,6.169885,0.5077858,0.41025802
0.65958875,8.730041,1.4856393,0.8909561,6.2312217,0.8449111,0.8114675
1.0365808,15.3510895,1.0468992,1.010572,9.100404,0.8690764,0.76810265
0.8934671,13.017391,1.1189848,2.9346762,8.917254,0.87351596,0.80172336
0.90431255,14.022345,1.1415461,3.0856023,11.154928,0.7558894,0.6715847
1.0208821,13.275718,1.0916675,4.049147,10.860972,0.7321589,0.64730847
0.04518336,13.484375,0.99177,2.611056,8.989501,0.97389174,0.78045106
0.6595539,4.8982134,2.11545,2.2577114,8.492346,0.3977395,0.4589735
0.8687839,4.7038364,1.7136496,4.9997306,13.232748,0.2630013,0.29004285
1.0609753,15.179043,1.1033115,1.9744127,6.910901,0.66142297,0.586354
-0.05350083,14.661478,1.1288229,1.1017892,7.010656,0.6320362,0.5540284
0.6561498,4.273558,1.1626548,3.054744,8.993254,0.22339639,0.31671736
0.7163083,15.048459,1.0361274,2.0354233,8.004768,0.67973804,0.70546234
1.0891755,14.348218,1.0999383,2.0627563,7.1611967,0.68132424,0.6200422
-0.061813176,10.322079,1.0100923,3.4241269,9.814936,0.39843515,0.33843395
0.97562855,11.145069,1.1903914,4.130436,11.124161,0.5598676,0.49446294
1.0030704,9.9335,1.0811771,4.1643887,13.05616,0.67514443,0.6418916
0.60595423,4.801856,1.6695472,1.5128443,18.557615,0.50957453,0.5756748
0.8655581,15.111195,1.0471528,2.2852113,21.562798,0.7774323,0.69819844
1.0213757,14.800848,1.0503253,2.9035826,7.8587646,0.6259347,0.5904255
0.8226674,15.130605,1.0619247,1.9383147,9.935747,0.5544425,0.4874694
0.83988744,14.565626,0.9624164,2.8494856,12.314374,0.35417458,0.38621613
0.9951158,13.074617,1.1332543,3.011374,16.151451,0.70895135,0.6174463
0.009062946,7.622296,1.5748827,1.1964078,9.303759,0.68756855,0.5811361
0.8731887,15.043945,1.0113294,2.0334275,22.757013,0.88850117,0.8258892
0.8944225,6.40597,1.8927084,3.0995631,24.949398,0.6534275,0.6879699
1.0007402,7.4792314,1.9337276,1.1163294,7.158493,0.42087337,0.35855457
0.6890195,4.458244,1.0899533,3.0768418,8.335752,0.23552749,0.3160003
0.9995088,9.382456,1.591906,0.81663847,4.656019,0.7995969,0.6931462
0.6277625,15.30492,1.098873,2.9094143,17.692429,0.402446,0.43539152
1.0530705,15.749754,1.0813804,0.9611058,4.977048,0.8152189,0.7003596
0.7009579,12.125441,1.1199185,2.8502243,11.978167,0.49871913,0.5030738
-0.027066648,15.04007,0.96845126,2.072964,8.151135,0.7016301,0.53848505
0.60579604,14.972544,0.89801514,2.1425529,10.725345,0.55997825,0.5442201
0.63760924,9.786452,1.7303721,0.8616206,4.61029,0.7988937,0.83051765
0.9955014,10.393677,1.0701612,3.2616386,8.528358,0.3724998,0.34709284
-0.07329208,15.391907,0.9869505,2.570205,8.308939,0.43006608,0.36183414
0.8396296,9.3329525,1.6185888,2.333363,32.92735,0.6067021,0.6832088
0.90915096,15.772266,0.97899485,1.042094,9.231296,0.8677367,0.8198055
1.0178349,9.688208,1.5417771,0.8752869,6.680345,0.5701059,0.5062361
0.6587242,8.848286,1.4127718,0.9154353,5.660623,0.48226866,0.55530596
0.88246745,11.278375,1.2174833,0.8987643,11.368692,0.8070544,0.78211796
0.97167146,6.682468,1.8349065,1.0068829,9.633896,0.4229506,0.39179334
0.8865243,14.873566,1.1105039,2.058288,10.091532,0.76985395,0.71970415
1.0632923,12.941906,1.1502517,3.1404119,8.096174,0.529369,0.47150835
0.9615888,6.6608276,1.465687,4.038078,14.356409,0.25044844,0.2642202
0.67550296,13.316876,1.133466,3.3839734,14.877076,0.88426113,0.907068
0.9514225,14.905323,1.0182998,3.0414994,7.9949913,0.48951373,0.43304548
0.8947516,14.788679,1.0307424,2.011908,10.12857,0.66362536,0.6099329
0.6754269,15.056898,0.94662654,0.9993687,10.942552,0.8264245,0.8311366
1.0219123,14.659206,0.8940271,4.1454353,11.13326,0.6840683,0.62542784
0.9068755,15.939692,0.94390106,2.4462786,7.8822193,0.8616239,0.7884368
0.6725337,7.300301,1.4991285,0.83173233,4.8129573,0.53124213,0.613286
0.69388723,4.9881773,1.2844069,1.2035859,8.839466,0.42379507,0.42533585
1.0554438,15.611589,1.0678506,2.0111747,8.096501,0.53499544,0.4665707
1.0301042,14.577654,1.1227057,3.053835,10.256194,0.5389807,0.4922751
0.92373013,14.801916,1.0104474,0.9853836,9.11075,0.8882288,0.83461666
0.9045499,15.159132,1.0315856,2.4601462,10.889286,0.67879295,0.6827456
-0.035641253,15.032101,1.0120533,1.9405572,11.368843,0.6497177,0.4821436
1.0449264,14.5706415,1.0617231,3.1799703,17.42808,0.67978823,0.57422054
0.6424131,10.977723,1.2225592,0.978044,5.97608,0.67100716,0.71758115
1.0582428,14.980916,1.0264676,2.936966,7.9269495,0.51903105,0.46672305
0.009747803,13.306763,1.0752268,0.9480564,9.117367,0.90117776,0.7069254
0.6273219,11.391731,1.0832956,3.221174,10.461405,0.60920954,0.6468545
0.8926154,10.523638,1.3335176,1.0728261,8.0276165,0.88805425,0.84690964
1.0562186,9.689045,1.1520073,0.96507376,8.160105,0.5805037,0.50300574
0.6714465,15.8053665,0.9521462,1.9904513,22.20342,0.88672733,0.876958
1.0234516,7.0180435,1.6233219,4.0763597,11.059022,0.3474976,0.33749947
1.0113895,8.928286,1.6776043,0.9002126,4.689464,0.7489667,0.67485976
0.72042286,14.773989,0.9893453,0.9732978,8.899688,0.8998065,0.8842411
0.9872032,10.792559,1.1481137,3.0337477,7.7384157,0.48564908,0.45974168
0.655896,6.08097,1.2853926,3.6706,10.286553,0.3224881,0.34147355
-0.0323326,14.273777,1.0586834,1.0129025,9.418065,0.92358804,0.7094804
1.0152116,15.063414,1.1890719,1.9292994,6.698971,0.63502026,0.5668309
-0.13036507,15.159965,1.1479031,2.103631,12.422852,0.50628376,0.3941556
0.0076625943,15.235468,1.1413237,1.9895189,11.791464,0.59102964,0.44109485
0.7055307,6.9212217,1.1781787,3.2451987,14.171378,0.2578455,0.32565722
0.89538187,13.782923,0.93301916,3.048755,8.95966,0.7015321,0.64928555
1.033731,16.364418,0.96332884,2.9648345,12.281086,0.5541042,0.48163232
1.0332978,14.292079,0.99117494,3.2791903,12.687309,0.53690195,0.48045763
0.96339864,10.160518,1.0592803,0.8292504,9.777638,0.6922301,0.6446774
1.0233514,10.004649,1.5819505,0.95499283,4.6843834,0.72632766,0.6611644
0.025930345,14.038124,0.8993722,2.6810956,9.067232,0.5795063,0.42353114
0.87170786,9.44486,1.3051263,0.9208947,5.832694,0.510147,0.5329962
1.0098901,13.638878,1.1115682,3.225977,13.413337,0.59905875,0.46225533
1.023932,14.665953,1.0838326,1.9910772,7.9814215,0.72493505,0.6689447
1.090451,11.791567,1.1163504,3.0151002,7.706981,0.5110322,0.45328566
0.8598921,15.220791,1.049863,3.0004215,10.961903,0.754748,0.70283854
0.69071156,15.210386,1.0822875,1.9737561,7.7456465,0.5085181,0.45908162
0.8964776,9.42392,1.1934296,3.5917969,10.316958,0.5130923,0.50452924
1.0524474,11.792254,1.0730639,2.9910622,7.777054,0.65295804,0.5896598
-0.019863784,10.461917,1.1116009,3.9827247,10.072094,0.912923,0.71316063
0.8856286,14.555537,0.9698987,1.044069,13.37306,0.86059594,0.7887273
0.8180184,15.574949,0.9437816,2.0921054,23.188284,0.53665495,0.4815801
-0.061407268,7.8540087,1.1092356,0.9139822,10.352761,0.47035083,0.45659074
1.021209,6.615504,1.5947789,3.9204376,11.723336,0.31457302,0.33550736
-0.0008073449,10.007496,1.067873,3.0702264,10.2121725,0.38669816,0.31986174
0.8938267,14.485311,1.0645871,1.0601315,10.951618,0.8697871,0.80551684
1.025595,14.772621,1.0894039,2.1267605,7.115871,0.71818066,0.68342435
0.84212196,10.13297,1.254165,4.084488,14.232785,0.8593116,0.82373416
0.9132023,14.664459,1.0695865,0.88183385,6.847902,0.6594753,0.70785487
-0.028024375,15.01087,1.0425218,2.2983432,6.5099597,0.659086,0.4949877
0.8870542,5.4906073,1.0388837,1.1384449,14.433862,0.45145246,0.49379358
0.96997297,14.417208,1.0242082,0.9911117,9.824495,0.84899735,0.74453354
0.9993974,14.4486685,0.98387074,2.4284647,7.849031,0.568905,0.5268769
1.1183844,14.408937,0.9577334,2.9338589,9.931931,0.5346887,0.46565303
1.0368283,15.489418,0.9445138,2.14378,11.244436,0.6363051,0.59501994
1.0038977,5.6552453,1.8783504,2.4639328,12.160051,0.46344903,0.40859708
1.0442543,15.347887,1.0490413,0.970305,8.970049,0.7845644,0.7014848
-0.06090933,9.156241,1.4483366,4.0940027,12.2002125,0.6865449,0.64397
1.0210514,15.678848,0.9674562,2.00618,15.260183,0.9025272,0.80916405
0.6716743,15.00912,1.0984418,1.0503188,20.736511,0.8248007,0.81010544
0.013362825,11.220493,1.2792733,0.963636,6.089631,0.6321937,0.51946545
0.87684506,15.21983,1.0067842,2.0375972,8.9213915,0.5822319,0.5550834
-0.05813998,15.390606,1.0067637,1.0453169,9.886092,0.9401977,0.72923076
-0.017677367,13.965846,1.0919551,2.9919276,14.120825,0.7380419,0.61697674
0.6103148,11.247246,1.2148635,1.0274057,11.46904,0.7885659,0.8384414
0.0020702481,11.700502,1.3137362,3.1449473,13.275811,0.71791124,0.55662787
0.68361473,5.573076,1.9645458,2.5446951,23.71253,0.41111514,0.4487091
1.0095344,14.935377,1.0997658,1.9714928,10.01996,0.88555706,0.7800045
0.64998645,7.8815312,1.1245908,3.5002706,13.150589,0.48132238,0.5274614
0.90245867,12.785803,0.94949853,2.5944428,8.28658,0.6724552,0.69245756
1.0222616,10.148686,0.89360905,3.8967888,14.984088,0.72315276,0.6650809
0.62153816,9.847639,1.3766991,0.7935578,8.973055,0.78078854,0.837553
0.87808543,5.7948375,1.2807832,1.118187,15.992605,0.57073545,0.6748191
1.0710607,4.459105,1.9342779,1.7839649,9.19891,0.47059008,0.39036712
1.0353189,10.467094,1.2924817,1.0649871,8.153164,0.7448598,0.67202544
-0.05706185,14.65027,1.0865307,2.7590332,12.841605,0.98995316,0.78522694
-0.1035524,16.17094,0.9571221,1.0392046,10.97651,0.6354766,0.57153106
0.67361414,4.768601,1.0473821,3.0157032,9.2591305,0.23460552,0.3054081
0.00038391352,6.6664257,1.6370736,1.3080397,15.646377,0.67752063,0.60501325
1.0339215,15.174793,1.0521342,3.047623,9.220505,0.40297517,0.35202345
0.7650891,14.550456,1.1080002,1.9157848,7.730668,0.61666226,0.5859542
1.0569371,14.709097,1.0841691,3.0463572,8.01688,0.69607115,0.60858417
1.0167205,15.260376,1.0049766,2.3469267,7.645349,0.74294174,0.6451465
0.9758163,13.253104,1.0876796,2.1971846,9.405027,0.54617786,0.48238906
0.001504004,15.191824,1.159545,1.774389,7.5676203,0.6614511,0.4976488
0.69425195,13.589771,1.165231,2.6311045,11.475557,0.50198376,0.55303216
0.99975544,7.6042447,1.1797161,1.7534974,13.054319,0.6992986,0.64167094
0.6312652,11.219824,1.065522,3.1986046,9.9528055,0.38563856,0.37504396
0.6755052,12.39471,1.0983843,2.872983,8.867622,0.52794397,0.6129401
1.0071049,5.115102,1.1905597,4.0946445,16.965332,0.66343105,0.55980766
1.0400023,10.525369,1.2516038,3.3570268,10.783073,0.5430434,0.49881443
0.6581496,5.408152,1.3434554,0.7894857,5.558832,0.44271395,0.55982244
-0.011510193,11.52667,1.2096632,3.1832333,10.402134,0.7180188,0.5522773
-0.039064944,10.419416,1.2102345,1.0670736,8.470058,0.6871606,0.61730266
0.89975184,8.075914,1.7939724,2.8061948,19.919207,0.63284814,0.66726637
-0.12179273,11.815779,1.0472273,4.012002,11.4251,0.93231,0.72383
0.6253267,15.351946,0.9093108,2.0901651,12.231056,0.62130153,0.62012315
1.0143441,15.149704,0.9884522,1.0263102,14.30027,0.89165616,0.78797626
-0.04139489,9.0707855,1.3986217,1.060704,6.0579634,0.9068608,0.6855016
0.8751047,15.445036,0.90795696,2.1701834,15.426787,0.7118069,0.6502104
0.63925093,15.303419,0.9541267,1.3101025,26.959385,0.81486714,0.7750249
0.0020266175,15.34136,0.9746933,1.1783288,5.8800373,0.60312843,0.6340711
-0.045506418,10.482375,1.1698499,2.668612,10.854047,0.75564253,0.6292821
0.6610436,7.397055,1.5998479,0.9832033,5.846255,0.68713033,0.70255065
0.8700282,15.411497,1.0395652,2.1026466,21.27123,0.59297,0.51736057
0.9628294,13.705502,0.9853697,2.5729616,15.172804,0.35815093,0.32216582
0.6693348,5.2006807,1.1989138,2.9186313,9.673587,0.25423,0.3221602
0.8941472,11.958579,0.9614749,3.593872,18.39696,0.5240463,0.4873639
1.0009587,10.682552,1.1310517,3.2324724,8.465521,0.5741404,0.5258721
0.92363805,7.776219,1.1088954,4.357105,16.478594,0.65513945,0.6898583
1.0143529,15.435959,1.1425794,2.0120404,14.225643,0.90639865,0.8096385
1.0533632,10.508773,1.1763748,2.9358356,7.8291855,0.6304532,0.5513954
-0.012609899,9.917358,1.0383241,3.7138977,9.215465,0.74637043,0.65616834
0.994641,15.188164,0.96679103,0.92472196,10.803393,0.8882092,0.8011222
-0.038328588,12.052613,1.3395181,0.9137337,7.048262,0.95549846,0.7476336
1.0035666,9.624363,1.1812044,3.2339187,8.320216,0.56579065,0.5046574
0.9554292,6.9140735,1.5597812,4.8604426,16.506977,0.29930714,0.3111703
0.708551,15.220729,1.0451543,1.0138733,20.75889,0.8747237,0.8617374
0.67843,15.49556,0.99421656,2.2205045,7.8128395,0.57863235,0.6046859
0.046552718,14.152708,1.1076418,1.0405927,11.340085,0.71097887,0.6739991
1.0162835,15.310211,1.0830728,2.974559,12.874395,0.9112065,0.81929934
0.6331659,5.2007327,1.9474903,2.0616374,13.04266,0.39100036,0.4324027
0.058402,15.732557,1.0550406,1.1058342,6.554473,0.7430136,0.70299757
1.0243573,15.049674,1.0775497,1.9797952,5.959754,0.7356241,0.67699385
0.9688131,15.250383,1.0403883,3.0845652,12.984146,0.8530543,0.8079666
1.0097988,11.055477,1.0153915,1.0423288,14.119061,0.7443917,0.67296934
1.0043473,15.0198765,1.0285527,3.183808,9.254728,0.9451878,0.8468348
0.71725506,15.0659,1.0941722,1.9631374,7.8672676,0.8567059,0.8246199
0.64604557,10.081542,1.235425,1.2865894,11.765202,0.7264606,0.7533257
0.9949161,9.728467,1.8863443,0.8300513,4.809291,0.39783534,0.37438628
1.041285,15.331549,1.027264,2.1177418,10.420057,0.9004713,0.8054346
0.93754315,12.326609,1.1597226,3.9232705,13.693524,0.69237626,0.70251656
0.6660922,4.761458,1.4770198,5.257261,25.295094,0.30523595,0.3374122
0.6963987,10.368088,1.1017214,3.2760792,17.92811,0.48021743,0.53257024
0.95175236,14.4940605,1.0794721,2.9582238,9.910725,0.7311959,0.68641603
0.6209115,5.2234535,2.2710268,3.332703,16.161558,0.4034368,0.4265512
0.8993013,8.105233,1.1985474,1.2999146,14.561443,0.6066983,0.63705313
0.9104554,14.563373,0.9964254,3.144242,12.248993,0.5061244,0.5479795
0.65145165,9.9212,0.9775895,2.668516,8.461811,0.3269826,0.3872672
0.020884812,13.252695,0.9335897,3.187262,12.744156,0.52842844,0.41907784
1.0411174,14.388419,1.1434143,2.0446134,6.963892,0.5837358,0.5418284
0.00082176924,14.059864,1.0845621,2.808662,8.633869,0.68237996,0.5770681
1.0326397,15.178793,1.0827584,2.0203266,8.07848,0.9296497,0.8346673
0.9940705,15.319279,0.8769032,1.9018815,14.919998,0.74411404,0.65792096
1.037155,10.184827,1.3005286,3.4110913,11.183333,0.52713144,0.4801074
0.67853075,14.423613,1.0556002,2.5168948,11.664307,0.5619875,0.55621994
-0.022146404,15.578564,1.3209739,2.4034696,8.980255,0.46930084,0.41106495
1.0594249,15.422701,0.984884,3.0111918,12.914261,0.53560305,0.45841536
0.7152859,14.573793,0.9645965,1.9439559,10.1359825,0.8735924,0.8749896
0.90090644,11.442635,1.2225747,3.052481,12.132646,0.8868408,0.8420851
1.0219219,14.405584,1.0920763,3.5287704,10.197071,0.4891052,0.43574557
-0.090318024,10.323105,0.9987514,3.0761023,14.014437,0.38149092,0.37599215
1.0304904,7.580851,0.85567117,4.156709,14.968569,0.6027988,0.58169067
0.97313356,4.2364683,1.362377,1.7305169,15.311911,0.5712069,0.5190431
1.0023408,14.804405,0.9272727,3.004498,13.144469,0.37132022,0.3309147
0.9198036,10.317717,1.529374,1.01947,5.9458423,0.8811145,0.82486784
-0.012721717,14.883259,1.0331748,1.9706836,6.9429197,0.72442603,0.5361794
0.87298554,14.995687,0.9839978,2.5397983,12.898817,0.51696134,0.5213498
1.06531,9.743425,1.2392045,0.77760965,6.813064,0.86326563,0.7593055
1.0225925,13.305075,1.1671582,1.1260858,7.432365,0.59634244,0.5416062
0.9401738,14.917349,1.085342,3.0480661,11.8359785,0.7338747,0.6755475
0.8482466,10.032066,1.0924397,3.2453227,12.638903,0.2891741,0.33331808
0.0029067397,14.730831,1.0646914,2.9260972,8.924773,0.50512064,0.4076706
0.8924138,14.539607,1.1137807,3.0837224,19.017647,0.8718716,0.8193357
0.6635663,15.32298,1.0736511,1.9840178,21.800997,0.60714984,0.57996356
1.0418916,13.427881,1.1150122,2.188661,8.319367,0.49808535,0.4217231
0.89449126,15.10004,1.0408572,2.038999,14.359287,0.5169071,0.44995353
0.885014,11.542056,0.8003278,2.6700556,16.394053,0.6602477,0.67152464
0.9992248,14.653406,0.9919671,2.9649758,8.014104,0.87480783,0.79304326
0.6610084,12.370807,1.0620687,3.1713333,10.380674,0.439128,0.43896922
0.9853155,5.024008,1.8781812,1.1907717,5.112379,0.68151724,0.6049824
1.0677135,16.00954,0.884681,2.0632167,15.245233,0.6793773,0.5853301
1.0323279,15.175984,1.0911484,2.0409975,6.017214,0.70263934,0.64317167
1.0299125,15.153306,1.0495095,2.548018,7.001132,0.4114549,0.3388575
0.6680454,4.8941946,1.2612034,1.0644042,8.470554,0.41900882,0.4135662
-0.0043510795,9.068393,1.6304288,1.0216691,4.8165917,0.77392507,0.599491
0.6731208,15.00219,1.0426048,1.0238781,10.278416,0.8118292,0.8104445
0.9914531,14.537603,0.9536557,2.1351252,14.522169,0.7324873,0.59559286
-0.0029022098,14.866648,1.1650587,2.925534,7.4375725,0.7000729,0.56485415
-0.056408584,14.655131,1.0877942,2.2659776,13.339204,0.99413586,0.78874195
0.65356666,9.250894,1.1559296,1.50952,19.269258,0.7363858,0.7648803
0.02778083,14.303757,0.8907566,3.4346757,10.8482685,0.5568433,0.520126
1.0151346,15.148304,1.0238615,2.1345518,17.344322,0.6339046,0.5718862
1.0275631,12.014859,0.9999485,3.2477646,19.398127,0.37153623,0.33940563
0.89246374,15.156336,1.0802816,2.2445495,9.496851,0.6998619,0.6465478
0.70063144,15.683789,1.1023668,2.1561534,7.685912,0.7295575,0.7220408
0.03888327,14.767726,1.0645335,3.0252469,12.977515,0.6006924,0.42699048
1.0311735,8.494791,1.165535,3.9077697,15.074543,0.61316526,0.44427857
1.0464041,14.303929,1.1147454,2.083194,7.0243726,0.5952556,0.5616251
0.6576607,5.3008227,2.1064014,2.398727,9.840452,0.436812,0.5797738
1.0161965,15.7477,1.1194878,0.9692473,4.8437233,0.8940158,0.80925333
0.9256024,12.697063,0.9953258,2.8398032,8.656691,0.7223116,0.68691933
1.0090585,10.223264,1.007964,1.5717063,12.564016,0.5687784,0.53875864
