0,1,2,3,4,5,6
1.0,8.0,1.0,1.0,9.0,0.63783693,0.6964878
1.0,15.0,1.0,2.0,13.0,0.63907194,0.6727786
-0.0,11.0,1.0,1.0,16.0,0.737952,0.6238688
1.0,4.0,1.0,5.0,15.0,0.3009021,0.33534595
1.0,16.0,1.0,3.0,24.0,0.8769244,0.8369895
1.0,14.0,1.0,3.0,14.0,0.3798549,0.34733674
1.0,10.0,1.0,1.0,6.0,0.71750796,0.70107317
1.0,15.0,1.0,2.0,6.0,0.700454,0.64233756
1.0,6.0,2.0,4.0,12.0,0.2980996,0.37806615
0.0,7.0,1.0,1.0,5.0,0.5106472,0.4106389
-0.0,14.0,1.0,3.0,7.0,0.8329389,0.6336311
1.0,10.0,1.0,4.0,11.0,0.3954322,0.3331302
1.0,8.0,1.0,4.0,11.0,0.4704319,0.5315639
1.0,15.0,1.0,3.0,13.0,0.5494833,0.48417076
1.0,14.0,1.0,3.0,9.0,0.5314566,0.4741554
1.0,15.0,1.0,2.0,10.0,0.7286159,0.6762061
1.0,15.0,1.0,3.0,12.0,0.851403,0.8136679
1.0,6.0,1.0,4.0,11.0,0.7248393,0.6161994
1.0,15.0,1.0,2.0,21.0,0.73173165,0.653406
1.0,8.0,1.0,5.0,16.0,0.74606,0.63706887
0.0,15.0,1.0,1.0,12.0,0.905128,0.7038257
0.0,16.0,1.0,2.0,13.0,0.6526933,0.5068892
1.0,12.0,1.0,1.0,7.0,0.8615792,0.75358987
0.0,12.0,1.0,1.0,7.0,0.49644312,0.48783454
1.0,15.0,1.0,3.0,9.0,0.73565805,0.64062643
1.0,12.0,1.0,1.0,7.0,0.77129066,0.6898302
1.0,16.0,1.0,3.0,24.0,0.9234096,0.9176742
1.0,15.0,1.0,2.0,8.0,0.66299117,0.64976156
1.0,6.0,2.0,3.0,15.0,0.4555287,0.44292364
1.0,5.0,2.0,1.0,7.0,0.33942273,0.43987152
1.0,13.0,1.0,3.0,12.0,0.6427635,0.57431996
1.0,6.0,2.0,4.0,11.0,0.27605835,0.33121893
1.0,15.0,1.0,2.0,21.0,0.75665236,0.68373525
1.0,9.0,1.0,2.0,10.0,0.6039593,0.6699817
1.0,13.0,1.0,3.0,17.0,0.7010734,0.6173879
1.0,9.0,2.0,1.0,6.0,0.7794554,0.7616595
1.0,4.0,1.0,3.0,14.0,0.23611364,0.3148633
1.0,11.0,1.0,1.0,10.0,0.7308725,0.663584
-0.0,10.0,1.0,1.0,6.0,0.62244785,0.5445112
1.0,9.0,1.0,1.0,9.0,0.6829004,0.61342394
0.0,15.0,1.0,2.0,9.0,0.48359892,0.42332062
1.0,5.0,1.0,1.0,21.0,0.39799854,0.24491915
1.0,10.0,1.0,1.0,7.0,0.747653,0.7799114
1.0,13.0,1.0,3.0,17.0,0.8791907,0.8351129
1.0,15.0,1.0,4.0,11.0,0.73547137,0.61556804
1.0,7.0,2.0,2.0,12.0,0.58534765,0.6765232
1.0,15.0,1.0,3.0,11.0,0.93727136,0.8642328
1.0,14.0,1.0,1.0,9.0,0.5796735,0.66332614
0.0,5.0,1.0,5.0,22.0,0.53591037,0.48235497
1.0,10.0,1.0,1.0,22.0,0.5877553,0.68508756
1.0,9.0,1.0,1.0,6.0,0.7534015,0.6634797
1.0,6.0,2.0,1.0,6.0,0.72926617,0.700825
-0.0,15.0,1.0,1.0,11.0,0.69316626,0.57291913
-0.0,15.0,1.0,2.0,12.0,0.70661175,0.5190172
1.0,15.0,1.0,2.0,7.0,0.7448826,0.710858
1.0,15.0,1.0,2.0,23.0,0.87683034,0.8329524
-0.0,8.0,2.0,1.0,6.0,0.4937882,0.39925453
-0.0,12.0,1.0,1.0,10.0,0.6772845,0.5374645
1.0,12.0,1.0,3.0,8.0,0.5278785,0.45413062
1.0,15.0,1.0,2.0,10.0,0.70666575,0.6927483
1.0,15.0,1.0,2.0,13.0,0.8667003,0.8166349
1.0,15.0,1.0,2.0,11.0,0.67973256,0.6222371
0.0,15.0,1.0,3.0,13.0,0.7793138,0.59933996
1.0,12.0,1.0,3.0,8.0,0.5234916,0.4789395
1.0,5.0,2.0,3.0,17.0,0.4008009,0.43019173
1.0,11.0,1.0,4.0,10.0,0.8656814,0.83813965
-0.0,15.0,1.0,2.0,11.0,0.83134055,0.63290894
-0.0,16.0,1.0,3.0,15.0,0.67331696,0.5615547
1.0,15.0,1.0,2.0,11.0,0.5759604,0.5837306
1.0,15.0,1.0,2.0,21.0,0.7796751,0.70935714
0.0,14.0,1.0,3.0,11.0,0.5866864,0.4576926
-0.0,9.0,1.0,1.0,7.0,0.56286347,0.5142616
1.0,12.0,1.0,2.0,6.0,0.67021227,0.57412684
1.0,16.0,1.0,3.0,23.0,0.5593562,0.48904523
1.0,13.0,1.0,3.0,14.0,0.883837,0.8487612
1.0,12.0,1.0,3.0,13.0,0.6540228,0.5642468
1.0,10.0,2.0,1.0,6.0,0.60427165,0.5098032
1.0,16.0,1.0,2.0,9.0,0.50324106,0.44286618
1.0,11.0,1.0,4.0,12.0,0.33659694,0.33584663
0.0,15.0,1.0,2.0,12.0,0.47877833,0.42951557
1.0,8.0,1.0,1.0,21.0,0.5429075,0.6209185
1.0,6.0,2.0,4.0,15.0,0.3240784,0.33624896
1.0,5.0,2.0,1.0,5.0,0.7821108,0.67953193
0.0,14.0,1.0,3.0,12.0,0.5671612,0.47653684
1.0,13.0,1.0,1.0,14.0,0.8589945,0.80204046
1.0,15.0,1.0,3.0,13.0,0.7066821,0.63152754
1.0,12.0,1.0,1.0,14.0,0.7408112,0.7545022
1.0,8.0,1.0,1.0,6.0,0.7133939,0.6861216
1.0,12.0,1.0,1.0,6.0,0.6044353,0.6089566
-0.0,15.0,1.0,2.0,9.0,0.65357196,0.49638996
1.0,15.0,1.0,3.0,11.0,0.68571186,0.64693177
1.0,13.0,1.0,3.0,10.0,0.4610246,0.47313508
1.0,4.0,1.0,1.0,5.0,0.4298354,0.40793845
1.0,13.0,1.0,3.0,11.0,0.8615221,0.8224503
1.0,10.0,1.0,1.0,6.0,0.72433996,0.7103293
1.0,16.0,1.0,2.0,8.0,0.53707504,0.53955805
1.0,8.0,1.0,4.0,19.0,0.7041606,0.5421318
1.0,15.0,1.0,2.0,10.0,0.61833835,0.6187091
1.0,14.0,1.0,3.0,14.0,0.36817834,0.32803997
1.0,8.0,1.0,1.0,6.0,0.67189336,0.7269598
1.0,8.0,1.0,1.0,16.0,0.6807637,0.6101985
-0.0,15.0,1.0,2.0,12.0,0.99241734,0.80357563
1.0,16.0,1.0,2.0,9.0,0.6796763,0.5945859
-0.0,10.0,1.0,4.0,9.0,0.7456131,0.6376643
1.0,12.0,1.0,1.0,10.0,0.73180425,0.6638552
1.0,9.0,1.0,1.0,9.0,0.5467502,0.611542
1.0,12.0,1.0,3.0,9.0,0.88704455,0.7983849
1.0,5.0,2.0,5.0,18.0,0.26227424,0.2992929
1.0,15.0,1.0,2.0,10.0,0.850749,0.7683408
1.0,5.0,2.0,2.0,9.0,0.4511793,0.41719708
1.0,15.0,1.0,2.0,11.0,0.5516689,0.54518163
1.0,15.0,1.0,3.0,18.0,0.8990723,0.89182484
1.0,16.0,1.0,2.0,8.0,0.5436888,0.45578298
1.0,6.0,1.0,2.0,23.0,0.5965024,0.67825687
1.0,14.0,1.0,1.0,7.0,0.85456157,0.74793625
-0.0,7.0,2.0,1.0,8.0,0.57113993,0.5145229
1.0,16.0,1.0,2.0,8.0,0.6617415,0.636824
1.0,15.0,1.0,2.0,22.0,0.59462786,0.5841204
-0.0,15.0,1.0,3.0,19.0,0.6593033,0.5051731
1.0,15.0,1.0,3.0,10.0,0.9274001,0.83312166
-0.0,6.0,1.0,1.0,16.0,0.59123755,0.5358125
1.0,13.0,1.0,1.0,9.0,0.90015125,0.8777361
-0.0,16.0,1.0,1.0,7.0,0.683337,0.6036663
1.0,16.0,1.0,3.0,23.0,0.9152981,0.8847058
1.0,7.0,1.0,1.0,12.0,0.667516,0.6720035
1.0,5.0,2.0,1.0,8.0,0.45178232,0.40123042
0.0,11.0,1.0,1.0,6.0,0.64432025,0.5331855
1.0,15.0,1.0,1.0,9.0,0.89217055,0.82363963
1.0,15.0,1.0,3.0,9.0,0.60535586,0.63834596
1.0,13.0,1.0,2.0,9.0,0.89409244,0.8041413
-0.0,12.0,1.0,4.0,14.0,0.91351557,0.7144953
1.0,16.0,1.0,2.0,10.0,0.7631302,0.7104355
1.0,14.0,1.0,3.0,9.0,0.591972,0.5173441
1.0,13.0,1.0,1.0,11.0,0.80345917,0.80043054
1.0,9.0,2.0,1.0,5.0,0.82608426,0.6820302
1.0,11.0,1.0,2.0,6.0,0.8380877,0.7641746
1.0,13.0,1.0,3.0,9.0,0.6516311,0.60506976
1.0,13.0,1.0,4.0,10.0,0.6563065,0.60928476
1.0,7.0,1.0,4.0,14.0,0.46643648,0.53982556
1.0,14.0,1.0,2.0,10.0,0.5545039,0.51780117
1.0,5.0,1.0,1.0,6.0,0.44901392,0.38106832
1.0,15.0,1.0,1.0,16.0,0.90104353,0.7899554
1.0,14.0,1.0,2.0,6.0,0.6028068,0.569715
1.0,9.0,1.0,1.0,5.0,0.709139,0.6297493
0.0,15.0,1.0,3.0,9.0,0.8003185,0.6134771
1.0,16.0,1.0,3.0,13.0,0.5189861,0.5195931
-0.0,9.0,1.0,1.0,7.0,0.56286347,0.5142616
1.0,16.0,1.0,2.0,7.0,0.67673206,0.70199454
1.0,10.0,1.0,3.0,9.0,0.3809062,0.3480464
1.0,15.0,1.0,1.0,22.0,0.6057408,0.61165845
1.0,14.0,7.0,3.0,12.0,0.34016633,0.38100943
-0.0,14.0,1.0,2.0,8.0,0.9997457,0.7825469
1.0,10.0,2.0,1.0,5.0,0.5775118,0.509575
1.0,12.0,1.0,3.0,8.0,0.64963746,0.5860846
1.0,7.0,1.0,1.0,11.0,0.51069415,0.5282167
1.0,12.0,1.0,3.0,11.0,0.7386657,0.65102255
1.0,15.0,1.0,2.0,6.0,0.7361498,0.6647209
1.0,10.0,1.0,3.0,10.0,0.7073604,0.6273333
1.0,10.0,1.0,1.0,11.0,0.6849555,0.69759214
1.0,15.0,1.0,2.0,6.0,0.77568936,0.73656154
1.0,11.0,1.0,5.0,17.0,0.72505486,0.6106385
1.0,8.0,1.0,1.0,6.0,0.8711798,0.8089119
1.0,15.0,1.0,2.0,8.0,0.5458499,0.49402854
1.0,11.0,1.0,1.0,9.0,0.6825925,0.7241025
1.0,14.0,1.0,3.0,17.0,0.5252876,0.4594141
1.0,15.0,1.0,3.0,13.0,0.5365428,0.48368916
1.0,6.0,2.0,2.0,11.0,0.482183,0.5676708
1.0,8.0,2.0,1.0,6.0,0.8891107,0.8380481
1.0,16.0,1.0,3.0,17.0,0.90244484,0.7935318
0.0,8.0,2.0,1.0,6.0,0.6159036,0.53834236
0.0,15.0,1.0,2.0,12.0,0.76975274,0.5835364
1.0,7.0,2.0,4.0,12.0,0.31671366,0.3264992
1.0,15.0,1.0,2.0,9.0,0.76369715,0.72258496
1.0,11.0,1.0,3.0,8.0,0.92400825,0.8282852
-0.0,14.0,1.0,2.0,10.0,0.83972955,0.6411873
1.0,9.0,1.0,1.0,5.0,0.7086427,0.63421667
1.0,15.0,1.0,2.0,6.0,0.5110109,0.42131087
1.0,10.0,1.0,1.0,22.0,0.66846395,0.70008516
1.0,12.0,1.0,1.0,9.0,0.847787,0.75023353
1.0,15.0,1.0,1.0,6.0,0.8140346,0.8249414
0.0,11.0,1.0,3.0,10.0,0.56149614,0.47844073
1.0,15.0,1.0,2.0,11.0,0.68783927,0.6193509
1.0,16.0,1.0,2.0,7.0,0.604861,0.5737326
1.0,12.0,1.0,1.0,7.0,0.5911126,0.5114634
-0.0,7.0,1.0,1.0,17.0,0.7225838,0.61160815
1.0,15.0,1.0,2.0,11.0,0.51365864,0.58334327
-0.0,10.0,2.0,1.0,7.0,0.7545167,0.61064434
1.0,15.0,1.0,2.0,8.0,0.6294625,0.5998646
1.0,5.0,2.0,3.0,25.0,0.58426523,0.6918942
1.0,7.0,1.0,3.0,9.0,0.35154185,0.36167488
1.0,13.0,1.0,3.0,19.0,0.35023364,0.31547245
1.0,4.0,1.0,3.0,21.0,0.25256178,0.3042837
-0.0,15.0,1.0,1.0,11.0,0.7867423,0.64441395
1.0,14.0,1.0,2.0,8.0,0.54967225,0.51296926
1.0,5.0,2.0,2.0,9.0,0.4539666,0.37679526
1.0,15.0,1.0,2.0,6.0,0.7850692,0.7205452
-0.0,8.0,2.0,1.0,5.0,0.5139004,0.43702742
1.0,7.0,2.0,1.0,6.0,0.422556,0.371932
-0.0,14.0,1.0,3.0,8.0,0.67784464,0.5816407
1.0,15.0,1.0,2.0,6.0,0.68933606,0.646973
1.0,15.0,1.0,3.0,17.0,0.924582,0.81736577
-0.0,15.0,1.0,2.0,8.0,0.70483184,0.52959585
1.0,16.0,1.0,3.0,12.0,0.9321116,0.837716
-0.0,12.0,1.0,4.0,11.0,0.50167274,0.41931495
1.0,15.0,1.0,1.0,28.0,0.84683394,0.79791546
1.0,15.0,1.0,3.0,13.0,0.6430149,0.58579516
1.0,16.0,1.0,2.0,13.0,0.885306,0.88641286
1.0,5.0,1.0,5.0,26.0,0.33604905,0.3614193
1.0,16.0,1.0,3.0,14.0,0.5523392,0.5547179
1.0,15.0,1.0,2.0,8.0,0.5370339,0.5280299
1.0,11.0,1.0,3.0,9.0,0.7129657,0.62678087
1.0,15.0,1.0,1.0,20.0,0.5623982,0.68032134
1.0,5.0,2.0,1.0,5.0,0.34526286,0.38219008
1.0,15.0,1.0,2.0,10.0,0.88721895,0.82778716
1.0,12.0,1.0,1.0,6.0,0.8948492,0.7756547
1.0,11.0,1.0,1.0,7.0,0.81923544,0.71083796
1.0,11.0,1.0,1.0,11.0,0.58817697,0.58484554
1.0,15.0,1.0,3.0,24.0,0.8704121,0.85624516
1.0,11.0,1.0,1.0,9.0,0.67792463,0.62128055
1.0,15.0,1.0,4.0,9.0,0.6899241,0.58206165
1.0,14.0,1.0,2.0,8.0,0.58480966,0.55409837
0.0,10.0,1.0,1.0,9.0,0.50731635,0.44680163
0.0,14.0,1.0,3.0,13.0,0.37506327,0.32200798
1.0,11.0,1.0,1.0,11.0,0.7456354,0.7738136
1.0,15.0,1.0,3.0,11.0,0.6934384,0.63119125
1.0,11.0,1.0,3.0,9.0,0.67393553,0.6836659
-0.0,11.0,1.0,4.0,10.0,0.97473407,0.75698173
1.0,12.0,1.0,3.0,10.0,0.8900207,0.79554236
0.0,16.0,1.0,2.0,9.0,0.66231966,0.48177
1.0,14.0,1.0,3.0,23.0,0.586087,0.6046201
1.0,8.0,1.0,3.0,9.0,0.31460807,0.33472118
1.0,15.0,1.0,3.0,13.0,0.7267196,0.67298186
1.0,15.0,1.0,4.0,9.0,0.5744972,0.44778857
1.0,16.0,1.0,2.0,18.0,0.59617996,0.5429325
1.0,15.0,1.0,3.0,23.0,0.38246843,0.42249545
1.0,9.0,1.0,3.0,13.0,0.53786135,0.50003994
1.0,12.0,1.0,2.0,7.0,0.6422875,0.63574445
1.0,15.0,1.0,2.0,10.0,0.7511419,0.7002069
1.0,15.0,1.0,2.0,17.0,0.7891252,0.7162436
1.0,5.0,2.0,2.0,10.0,0.3889872,0.4020929
1.0,15.0,1.0,3.0,17.0,0.742313,0.6716889
1.0,13.0,1.0,2.0,7.0,0.7432637,0.66270757
1.0,15.0,1.0,2.0,6.0,0.6095917,0.5693662
1.0,16.0,1.0,2.0,23.0,0.6511991,0.61161196
1.0,8.0,1.0,4.0,15.0,0.7280662,0.6163918
0.0,15.0,1.0,2.0,7.0,0.76276374,0.5727253
1.0,6.0,2.0,2.0,6.0,0.4411522,0.5409353
-0.0,14.0,1.0,1.0,12.0,0.67021346,0.52299595
1.0,16.0,1.0,1.0,16.0,0.885288,0.77331305
1.0,5.0,1.0,1.0,10.0,0.4265997,0.5626719
1.0,15.0,1.0,2.0,6.0,0.37834665,0.39449152
1.0,10.0,1.0,1.0,11.0,0.68795836,0.70438373
0.0,15.0,1.0,2.0,17.0,0.68785954,0.55903065
0.0,15.0,1.0,2.0,12.0,0.8356173,0.63382363
1.0,10.0,1.0,1.0,6.0,0.5896745,0.58648527
1.0,11.0,1.0,4.0,11.0,0.6852006,0.695498
1.0,15.0,1.0,2.0,10.0,0.6054194,0.56876564
1.0,9.0,1.0,3.0,8.0,0.34930393,0.33960244
1.0,14.0,1.0,3.0,16.0,0.60505533,0.5802672
1.0,8.0,1.0,1.0,9.0,0.5128436,0.5857564
1.0,15.0,1.0,1.0,7.0,0.72285867,0.66808236
1.0,5.0,1.0,1.0,8.0,0.4399033,0.47524223
1.0,5.0,2.0,1.0,5.0,0.5895119,0.47535357
1.0,15.0,1.0,2.0,7.0,0.6513318,0.5737829
0.0,10.0,2.0,1.0,7.0,0.71688116,0.5857042
-0.0,6.0,2.0,1.0,8.0,0.47247264,0.4316239
0.0,13.0,1.0,2.0,7.0,0.7977034,0.67935944
1.0,9.0,1.0,1.0,7.0,0.5846406,0.5120795
1.0,15.0,1.0,2.0,15.0,0.5322679,0.54156125
-0.0,8.0,1.0,1.0,12.0,0.5903251,0.48690256
-0.0,12.0,1.0,1.0,6.0,0.68294275,0.7088474
1.0,8.0,2.0,1.0,6.0,0.7350292,0.71586823
1.0,10.0,2.0,1.0,7.0,0.8499759,0.86682844
1.0,15.0,1.0,2.0,12.0,0.56462646,0.53749454
1.0,15.0,1.0,2.0,7.0,0.5452455,0.49303147
1.0,15.0,1.0,3.0,10.0,0.37023208,0.33478412
1.0,14.0,1.0,2.0,7.0,0.83868706,0.76213765
1.0,4.0,2.0,3.0,16.0,0.3894904,0.41489515
1.0,15.0,1.0,2.0,12.0,0.9014107,0.81041324
1.0,14.0,1.0,3.0,8.0,0.906885,0.8179425
1.0,15.0,1.0,2.0,12.0,0.60825515,0.5688044
1.0,15.0,1.0,1.0,9.0,0.88215804,0.7894908
1.0,15.0,1.0,2.0,7.0,0.57543314,0.5154923
1.0,15.0,1.0,1.0,11.0,0.633525,0.679955
1.0,10.0,1.0,3.0,11.0,0.4893169,0.5478046
1.0,13.0,1.0,4.0,13.0,0.7252114,0.6453234
1.0,14.0,1.0,1.0,5.0,0.8516903,0.7437216
-0.0,11.0,1.0,4.0,11.0,0.71132445,0.5551292
1.0,11.0,1.0,1.0,12.0,0.7345091,0.7682129
0.0,15.0,1.0,2.0,6.0,0.75004137,0.58254623
1.0,13.0,1.0,1.0,14.0,0.894588,0.7885022
1.0,14.0,1.0,3.0,9.0,0.53472364,0.4791257
-0.0,16.0,1.0,2.0,9.0,0.6522585,0.5043137
1.0,14.0,1.0,1.0,7.0,0.8441051,0.7489196
-0.0,12.0,1.0,1.0,11.0,0.657601,0.5127332
-0.0,13.0,1.0,3.0,16.0,0.72070587,0.6408783
1.0,15.0,1.0,2.0,7.0,0.701826,0.63703716
1.0,15.0,1.0,2.0,21.0,0.7796751,0.70935714
1.0,15.0,1.0,1.0,6.0,0.8941884,0.8068615
1.0,12.0,1.0,1.0,9.0,0.8468219,0.74608314
1.0,15.0,1.0,2.0,7.0,0.8798828,0.8868792
0.0,15.0,1.0,2.0,6.0,0.76206434,0.5721885
-0.0,15.0,1.0,2.0,8.0,0.8228189,0.63117504
1.0,15.0,1.0,2.0,22.0,0.59462786,0.5841204
1.0,5.0,1.0,4.0,20.0,0.31871983,0.4076242
1.0,15.0,1.0,2.0,9.0,0.7740898,0.7208996
-0.0,10.0,1.0,1.0,6.0,0.6127417,0.54784894
1.0,15.0,1.0,2.0,23.0,0.85818803,0.80494726
1.0,9.0,1.0,3.0,9.0,0.6130936,0.5719291
1.0,15.0,1.0,3.0,32.0,0.90626884,0.90189993
1.0,11.0,1.0,3.0,18.0,0.6484808,0.61333215
1.0,6.0,2.0,5.0,17.0,0.29001924,0.378401
1.0,16.0,1.0,1.0,5.0,0.898525,0.8088466
1.0,15.0,1.0,2.0,9.0,0.6050285,0.6134702
1.0,6.0,2.0,4.0,12.0,0.3195835,0.31747553
1.0,6.0,1.0,4.0,18.0,0.6545205,0.6032866
1.0,16.0,1.0,2.0,12.0,0.5676291,0.5241859
1.0,12.0,1.0,3.0,11.0,0.45653543,0.4499633
1.0,10.0,1.0,4.0,11.0,0.660058,0.65777504
1.0,9.0,1.0,4.0,12.0,0.49995908,0.46836647
1.0,15.0,1.0,3.0,25.0,0.64045405,0.6051706
1.0,16.0,1.0,3.0,9.0,0.67447376,0.584265
1.0,4.0,2.0,2.0,12.0,0.4300886,0.41577348
1.0,15.0,1.0,2.0,10.0,0.6134099,0.5754169
1.0,10.0,1.0,1.0,8.0,0.7246486,0.6963233
1.0,7.0,2.0,1.0,6.0,0.8396058,0.85126877
1.0,9.0,2.0,2.0,31.0,0.6439301,0.6666727
1.0,16.0,1.0,2.0,13.0,0.87496936,0.83032036
1.0,13.0,1.0,3.0,21.0,0.5409107,0.5914637
1.0,15.0,1.0,2.0,8.0,0.9238329,0.8346658
1.0,5.0,1.0,3.0,17.0,0.29242417,0.3648754
1.0,12.0,1.0,1.0,11.0,0.7745633,0.8243401
1.0,15.0,1.0,2.0,8.0,0.6235361,0.61596644
1.0,15.0,1.0,2.0,12.0,0.87351525,0.8636656
1.0,10.0,1.0,1.0,6.0,0.7552844,0.6821686
1.0,15.0,1.0,2.0,7.0,0.5935483,0.54424715
1.0,5.0,1.0,3.0,8.0,0.33948812,0.37034222
1.0,16.0,1.0,2.0,16.0,0.73433006,0.7338885
1.0,14.0,1.0,2.0,6.0,0.595732,0.53895736
1.0,16.0,7.0,3.0,9.0,0.30317205,0.34133467
1.0,15.0,1.0,3.0,8.0,0.5691451,0.4915268
1.0,15.0,1.0,2.0,7.0,0.78268564,0.73183274
-0.0,12.0,1.0,3.0,14.0,0.4037752,0.34069142
-0.0,11.0,1.0,1.0,10.0,0.7302265,0.6021066
1.0,15.0,1.0,2.0,6.0,0.47772607,0.40205166
-0.0,12.0,1.0,3.0,10.0,0.7521585,0.6440909
1.0,6.0,2.0,3.0,27.0,0.41283974,0.43165717
1.0,9.0,6.0,4.0,22.0,0.39420763,0.41568384
1.0,15.0,1.0,3.0,8.0,0.9707477,0.8404623
-0.0,10.0,1.0,1.0,9.0,0.9095987,0.74041903
1.0,16.0,1.0,3.0,10.0,0.5258304,0.469812
1.0,5.0,1.0,4.0,27.0,0.24500832,0.326732
1.0,15.0,1.0,1.0,10.0,0.8094996,0.741132
1.0,14.0,1.0,3.0,16.0,0.5170146,0.524768
-0.0,11.0,1.0,1.0,5.0,0.6945846,0.54610825
1.0,14.0,1.0,2.0,12.0,0.5525211,0.6070396
1.0,15.0,1.0,2.0,10.0,0.5307586,0.57154214
1.0,9.0,2.0,1.0,5.0,0.5890695,0.49306068
1.0,11.0,1.0,4.0,21.0,0.66833305,0.6951668
-0.0,11.0,1.0,1.0,11.0,0.72387624,0.608973
1.0,15.0,1.0,1.0,5.0,0.8821026,0.7993393
1.0,13.0,1.0,3.0,12.0,0.619094,0.6487118
1.0,9.0,1.0,3.0,13.0,0.5633786,0.59837437
1.0,8.0,1.0,2.0,13.0,0.45614806,0.5587561
1.0,5.0,2.0,5.0,11.0,0.32227305,0.43182442
1.0,16.0,1.0,2.0,17.0,0.909516,0.8485731
1.0,6.0,1.0,1.0,13.0,0.5525434,0.50386286
1.0,15.0,1.0,2.0,23.0,0.77080977,0.6965338
1.0,15.0,1.0,2.0,6.0,0.7152184,0.6564565
1.0,11.0,1.0,1.0,8.0,0.79330945,0.695169
1.0,5.0,2.0,5.0,13.0,0.2799125,0.29333124
1.0,5.0,1.0,2.0,10.0,0.5518811,0.5734297
1.0,12.0,1.0,3.0,9.0,0.8806317,0.7823564
1.0,14.0,1.0,3.0,18.0,0.4709724,0.48195943
-0.0,9.0,2.0,4.0,10.0,0.7112442,0.64394796
1.0,14.0,1.0,3.0,11.0,0.54521763,0.50462174
-0.0,15.0,1.0,3.0,12.0,0.92151153,0.71356666
1.0,16.0,1.0,3.0,12.0,0.641518,0.536623
0.0,15.0,1.0,1.0,6.0,0.7045649,0.61290634
1.0,16.0,1.0,3.0,10.0,0.8602098,0.8210056
-0.0,15.0,1.0,3.0,11.0,0.6921092,0.53919446
1.0,7.0,2.0,1.0,13.0,0.43923804,0.4053423
1.0,11.0,1.0,3.0,8.0,0.65540636,0.56905305
1.0,10.0,2.0,3.0,9.0,0.579299,0.62419975
1.0,16.0,1.0,4.0,10.0,0.7287109,0.768255
1.0,6.0,2.0,1.0,6.0,0.47602108,0.5624522
1.0,10.0,1.0,1.0,16.0,0.71705043,0.70721257
1.0,10.0,1.0,1.0,9.0,0.79914486,0.8375554
1.0,15.0,1.0,1.0,9.0,0.8932817,0.7910224
1.0,10.0,1.0,4.0,10.0,0.39289555,0.3426064
1.0,13.0,1.0,4.0,15.0,0.34363684,0.34140798
1.0,15.0,1.0,2.0,11.0,0.8664186,0.875291
-0.0,15.0,1.0,3.0,13.0,0.44252405,0.3754823
1.0,5.0,2.0,2.0,11.0,0.41316918,0.43243787
1.0,16.0,1.0,2.0,6.0,0.5605439,0.46785185
1.0,15.0,1.0,2.0,6.0,0.60410297,0.56726694
-0.0,15.0,1.0,2.0,6.0,1.0167439,0.79121816
1.0,8.0,1.0,1.0,7.0,0.70941603,0.6600214
1.0,5.0,2.0,1.0,5.0,0.40731302,0.37812755
1.0,11.0,1.0,2.0,15.0,0.4978374,0.60812795
1.0,16.0,1.0,2.0,16.0,0.5825964,0.57048655
-0.0,16.0,1.0,1.0,6.0,0.7026367,0.5917027
1.0,8.0,1.0,2.0,21.0,0.4123834,0.5826751
1.0,11.0,1.0,3.0,23.0,0.4801508,0.5147885
1.0,16.0,1.0,2.0,12.0,0.69243526,0.63752735
0.0,14.0,1.0,2.0,6.0,0.8041786,0.6011319
1.0,13.0,1.0,3.0,8.0,0.52917576,0.46142372
1.0,13.0,1.0,3.0,14.0,0.9071529,0.8736874
0.0,7.0,2.0,1.0,16.0,0.67646396,0.600289
1.0,8.0,2.0,1.0,9.0,0.42071435,0.3837237
1.0,11.0,1.0,3.0,10.0,0.50590634,0.46021912
1.0,16.0,1.0,2.0,6.0,0.5580425,0.47420463
1.0,15.0,1.0,2.0,15.0,0.58249307,0.56026447
1.0,15.0,1.0,2.0,23.0,0.876817,0.83234036
1.0,9.0,1.0,1.0,7.0,0.7935648,0.8089063
1.0,14.0,1.0,3.0,8.0,0.7243881,0.77305055
1.0,13.0,1.0,3.0,8.0,0.66247416,0.5915724
1.0,15.0,1.0,3.0,10.0,0.66863286,0.5771595
-0.0,15.0,1.0,3.0,14.0,0.36579105,0.32153723
1.0,15.0,1.0,2.0,10.0,0.850834,0.8192247
-0.0,15.0,1.0,2.0,12.0,0.44811794,0.36736438
1.0,15.0,1.0,2.0,6.0,0.62937856,0.5776385
1.0,12.0,1.0,2.0,10.0,0.80598235,0.7567079
1.0,16.0,1.0,1.0,10.0,0.7395288,0.6961781
1.0,11.0,1.0,3.0,10.0,0.6091504,0.64485705
1.0,12.0,1.0,3.0,9.0,0.47882208,0.54866564
1.0,15.0,1.0,3.0,17.0,0.8659153,0.816416
-0.0,15.0,1.0,2.0,12.0,0.5397059,0.45219955
1.0,15.0,1.0,2.0,14.0,0.8369497,0.7618741
-0.0,6.0,1.0,4.0,21.0,0.72871363,0.63641965
-0.0,15.0,1.0,3.0,11.0,0.44535896,0.36735377
1.0,13.0,1.0,3.0,10.0,0.53931916,0.48219952
1.0,6.0,2.0,4.0,10.0,0.2602292,0.3240176
-0.0,15.0,1.0,2.0,6.0,0.9828794,0.7770165
1.0,12.0,1.0,4.0,11.0,0.7109724,0.6333698
1.0,15.0,1.0,2.0,12.0,0.5792532,0.5258169
1.0,15.0,1.0,3.0,10.0,0.91773725,0.90553737
